"species","nursery","batch_id","volume","treenumb","crown_length","branchper30","crown_spread","crown_ratio","climate_region","genus_species","variety","origin","leaf_type"
"banksia_integrifolia","speciality","bi_50",50,7,177.7,4,68,0.00121056036918327,"Victoria","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","alpine","34084",400,9,247,10,180,0.00848230016469244,"New South Wales","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","andreasens","008-A-081",45,8,211.4,1,100,0.00261799387799149,"New South Wales","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","ellenby tree farm","13767",150,2,263.8,8,192,0.00965097263182784,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","speciality","bi_40cm",35,4,239.2,5,98.4,0.00253488828032853,"Victoria","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","ellenby tree farm","13767",150,10,151.4,18,170,0.00756600230739542,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","ellenby tree farm","13767",150,9,207.3,16,92,0.002215870018332,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","alpine","34084",400,1,216.7,6,260,0.0176976386152225,"New South Wales","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","speciality","bi_40cm",35,7,184.8,1,85.6,0.00191829836218398,"Victoria","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","ellenby tree farm","14727",75,8,74.7,12,68,0.00121056036918327,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","speciality","bi_50",50,4,133,6,82,0.00176033908356148,"Victoria","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_14",14,3,105.1,2,44,0.000506843614779153,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","alpine","33034",75,4,137.6,10,140,0.00513126800086333,"New South Wales","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","andreasens","006-A-007",5,7,61,15,50,0.000654498469497874,"New South Wales","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","alpine","33034",75,2,143.4,10,120,0.00376991118430775,"New South Wales","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_14",14,5,109.1,8,68,0.00121056036918327,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","benara","50122",30,4,71.7,6,64,0.00107233029242532,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_14",14,9,111.1,4,38,0.000378038315981972,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_14",14,10,52.6,5,36,0.000339292006587698,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_14",14,7,103,5,84,0.0018472564803108,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_100",100,1,288.2,2,188,0.00925303756237314,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","speciality","bi_40cm",35,5,160.4,9,63.8,0.00106563870007317,"Victoria","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","speciality","bi_40cm",35,6,154.9,4,48,0.00060318578948924,"Victoria","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_14",14,2,104.9,1,62,0.00100635684669993,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","alpine","34084",400,6,330.7,8,160,0.00670206432765823,"New South Wales","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","speciality","bi_50",50,5,125.4,8,72,0.00135716802635079,"Victoria","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_14",14,4,113.6,3,38,0.000378038315981972,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","speciality","bi_50",50,6,102.9,5,70,0.00128281700021583,"Victoria","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","alpine","34084",400,8,329.4,6,130,0.00442440965380563,"New South Wales","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_14",14,6,84.7,4,52,0.0007079055446089,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","ellenby tree farm","13767",150,5,185.6,4,154,0.00620883428104463,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_14",14,8,90.5,7,62,0.00100635684669993,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","speciality","bi_50",50,3,157.1,11,80,0.00167551608191456,"Victoria","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_14",14,1,62.2,8,52,0.0007079055446089,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_100",100,6,212.7,5,186,0.00905721162029937,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","ellenby tree farm","13767",150,8,127.4,2,166,0.00721414393019336,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","benara","50122",30,1,63.7,8,94,0.00231325939059328,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","ellenby tree farm","14727",75,6,247.6,7,64,0.00107233029242532,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","benara","50122",30,6,123.6,2,60,0.000942477796076938,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","alpine","34084",400,7,250.4,11,210,0.0115453530019425,"New South Wales","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","benara","50122",30,5,109.8,2,62,0.00100635684669993,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_100",100,3,287.3,1,212,0.011766311685245,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","benara","50122",30,2,109.5,4,70,0.00128281700021583,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_100",100,2,254.3,2,186,0.00905721162029937,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","freshford","BI_100",100,4,286,5,86,0.00193626827216251,"South Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","ellenby tree farm","14727",75,7,196.9,4,54,0.00076340701482232,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","andreasens","008-A-081",45,7,97.5,19,65,0.00110610241345141,"New South Wales","banksia_integrifolia",NA,"native","evergreen"
"banksia_integrifolia","ellenby tree farm","13767",150,7,87.2,4,144,0.00542867210540316,"Western Australia","banksia_integrifolia",NA,"native","evergreen"
"barringtonia_acutangula","darwin plant wholesalers","ba_72",20,6,138.4,52,4,4.18879020478639e-06,"Northern Territory","barringtonia_acutangula",NA,"non-native","evergreen"
"barringtonia_acutangula","darwin plant wholesalers","ba_72",20,10,106.6,72,6,9.42477796076938e-06,"Northern Territory","barringtonia_acutangula",NA,"non-native","evergreen"
"barringtonia_acutangula","darwin plant wholesalers","ba_72",20,4,116.4,112,14,5.13126800086333e-05,"Northern Territory","barringtonia_acutangula",NA,"non-native","evergreen"
"barringtonia_acutangula","darwin plant wholesalers","ba_72",20,5,167.8,53,12,3.76991118430775e-05,"Northern Territory","barringtonia_acutangula",NA,"non-native","evergreen"
"barringtonia_acutangula","darwin plant wholesalers","ba_72",20,9,100.8,75,16,6.70206432765822e-05,"Northern Territory","barringtonia_acutangula",NA,"non-native","evergreen"
"barringtonia_acutangula","darwin plant wholesalers","ba_72",20,1,92.7,46,6,9.42477796076938e-06,"Northern Territory","barringtonia_acutangula",NA,"non-native","evergreen"
"barringtonia_acutangula","darwin plant wholesalers","ba_72",20,7,130.1,54,8,1.67551608191456e-05,"Northern Territory","barringtonia_acutangula",NA,"non-native","evergreen"
"barringtonia_acutangula","darwin plant wholesalers","ba_72",20,3,93.7,47,18,8.48230016469244e-05,"Northern Territory","barringtonia_acutangula",NA,"non-native","evergreen"
"barringtonia_acutangula","darwin plant wholesalers","ba_72",20,2,108.1,79,2,1.0471975511966e-06,"Northern Territory","barringtonia_acutangula",NA,"non-native","evergreen"
"barringtonia_acutangula","darwin plant wholesalers","ba_72",20,8,154.6,86,2,1.0471975511966e-06,"Northern Territory","barringtonia_acutangula",NA,"non-native","evergreen"
"bauhinia_variegata","darwin plant wholesalers","bv_73",20,5,185.9,3,78,0.00159278747537002,"Northern Territory","bauhinia_variegata",NA,"non-native","deciduous"
"bauhinia_variegata","darwin plant wholesalers","bv_73",20,2,177.8,4,78,0.00159278747537002,"Northern Territory","bauhinia_variegata",NA,"non-native","deciduous"
"bauhinia_variegata","darwin plant wholesalers","bv_73",20,7,193.7,3,190,0.0094509578995493,"Northern Territory","bauhinia_variegata",NA,"non-native","deciduous"
"bauhinia_variegata","darwin plant wholesalers","bv_73",20,10,59.8,5,106,0.00294157792131124,"Northern Territory","bauhinia_variegata",NA,"non-native","deciduous"
"bauhinia_variegata","darwin plant wholesalers","bv_73",20,1,139,6,154,0.00620883428104463,"Northern Territory","bauhinia_variegata",NA,"non-native","deciduous"
"bauhinia_variegata","darwin plant wholesalers","bv_73",20,6,173.7,5,52,0.0007079055446089,"Northern Territory","bauhinia_variegata",NA,"non-native","deciduous"
"bauhinia_variegata","darwin plant wholesalers","bv_73",20,9,60.7,4,90,0.00212057504117311,"Northern Territory","bauhinia_variegata",NA,"non-native","deciduous"
"bauhinia_variegata","darwin plant wholesalers","bv_73",20,3,161.8,6,156,0.0063711499014801,"Northern Territory","bauhinia_variegata",NA,"non-native","deciduous"
"bauhinia_variegata","darwin plant wholesalers","bv_73",20,8,187.1,5,102,0.00272376083066235,"Northern Territory","bauhinia_variegata",NA,"non-native","deciduous"
"bauhinia_variegata","darwin plant wholesalers","bv_73",20,4,163,6,84,0.0018472564803108,"Northern Territory","bauhinia_variegata",NA,"non-native","deciduous"
"brachychiton_acerifolius","alpine","34182",75,3,96.1,9,60,0.000942477796076938,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","34182",75,1,118.1,7,78,0.00159278747537003,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","fleming","ba_150",150,1,190.3,5,144,0.00542867210540316,"Victoria","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","34182",75,2,77.9,8,92,0.002215870018332,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_150",150,6,130.5,6,90,0.00212057504117311,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","33117",45,9,69,7,90,0.00212057504117311,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","logans","ba_45",45,8,60.3,3,106,0.00294157792131124,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_100",100,9,101.3,16,108,0.00305362805928928,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","34182",75,5,88.4,10,64,0.00107233029242532,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_150",150,4,165.9,26,180,0.00848230016469244,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","33117",45,10,108,11,114,0.00340234484383775,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","fleming","ba_150",150,2,151.7,6,140,0.00513126800086333,"Victoria","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","33117",45,8,93.5,3,108,0.00305362805928928,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","fleming","ba_150",150,5,205.5,4,196,0.0100572852816921,"Victoria","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","33117",45,7,123.5,4,112,0.00328401152055253,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","34182",75,8,139.3,7,70,0.00128281700021583,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","34182",75,9,149.1,3,124,0.00402542738679972,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","logans","ba_45",45,7,NA,NA,118,NA,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_100",100,10,76.1,20,118,0.00364529467571536,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_150",150,9,239.8,4,206,0.0111097188206447,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_150",150,3,173.4,3,118,0.00364529467571536,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","33117",45,6,131.8,6,180,0.00848230016469244,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","33117",45,5,93.2,2,46,0.000553967504583,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_150",150,1,226.5,5,186,0.00905721162029937,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_100",100,6,126.9,11,102,0.00272376083066235,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_100",100,8,99.9,27,94,0.00231325939059328,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","fleming","ba_750",750,3,331.8,4,290,0.0220173285139085,"Victoria","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_100",100,7,90,14,116,0.00352277256222535,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_150",150,8,149.3,8,162,0.00687066313340088,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_150",150,5,236.5,6,96,0.00241274315795696,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","34182",75,6,114.4,1,66,0.00114039813325309,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","logans","ba_45",45,6,143.3,2,126,0.0041563270806993,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","logans","ba_45",45,5,NA,NA,62,NA,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","greenstock","ba_150",150,2,192.5,16,146,0.00558051575032667,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","speciality","ba_50",50,2,154.5,2,102,0.00272376083066235,"Victoria","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","alpine","33117",45,4,130.1,4,146,0.00558051575032667,"New South Wales","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","logans","ba_45",45,9,73,2,86,0.00193626827216251,"Queensland","brachychiton_acerifolius",NA,"native","deciduous"
"brachychiton_acerifolius","arborwest","J19",500,5,236.2,3,266,0.0185238774831166,"Western Australia","brachychiton_acerifolius",NA,"native","deciduous"
