"nursery","species","genus_species","volume","climate_region","origin","leaf_type","calliper300.mean","rcd.mean","height_m.mean","sizeindex.mean","calliper300.se","rcd.se","height_m.se","sizeindex.se","longitude","latitude","tmean_1","tmean_2","tmean_3","tmean_4","tmean_5","tmean_6","tmean_7","tmean_8","tmean_9","tmean_10","tmean_11","tmean_12","prec_1","prec_2","prec_3","prec_4","prec_5","prec_6","prec_7","prec_8","prec_9","prec_10","prec_11","prec_12","MAT","MAP"
"alpine","eucalyptus_pilularis","eucalyptus_pilularis",45,"New South Wales","native","evergreen",33.1222222222222,53.0055555555556,2.75466666666667,91.1029627777778,1.00644800022678,1.29982329045904,0.108008358730033,3.96299987993007,-33.659596,151.026671,21.9,21.8,20.5,17.5,14,11.5,10.4,11.7,14.1,16.9,18.9,21.1,132,150,140,93,94,115,54,72,56,84,96,89,16.6916666666667,1175
"alpine","lophostemon_confertus","lophostemon_confertus",300,"New South Wales","native","evergreen",78.679375,99.45,4.47775,352.74984625,2.10261432454168,6.16616979980279,0.101103332925139,14.0214891801,-33.659596,151.026671,21.9,21.8,20.5,17.5,14,11.5,10.4,11.7,14.1,16.9,18.9,21.1,132,150,140,93,94,115,54,72,56,84,96,89,16.6916666666667,1175
"alpine","banksia_integrifolia","banksia_integrifolia",15,"New South Wales","native","evergreen",19.7338888888889,31.6277777777778,1.34933333333333,26.1034283333333,1.36836474227497,1.92951006862837,0.103796943864237,1.98270954164651,-33.659596,151.026671,21.9,21.8,20.5,17.5,14,11.5,10.4,11.7,14.1,16.9,18.9,21.1,132,150,140,93,94,115,54,72,56,84,96,89,16.6916666666667,1175
"alpine","corymbia_maculata","corymbia_maculata",25,"New South Wales","native","evergreen",10.6175333333333,16.9761333333333,1.17366666666667,12.9922566666667,0.51157335804424,0.236543342567304,0.0305453927953304,0.938711267833343,-33.659596,151.026671,21.9,21.8,20.5,17.5,14,11.5,10.4,11.7,14.1,16.9,18.9,21.1,132,150,140,93,94,115,54,72,56,84,96,89,16.6916666666667,1175
"alpine","fraxinus_griffithii","fraxinus_griffithii",45,"New South Wales","non-native","evergreen",28.01,39.008,2.2132,62.189616,0.904233100477968,0.989551160880527,0.17534263600163,5.75303816056925,-33.659596,151.026671,21.9,21.8,20.5,17.5,14,11.5,10.4,11.7,14.1,16.9,18.9,21.1,132,150,140,93,94,115,54,72,56,84,96,89,16.6916666666667,1175
"alpine","eucalyptus_saligna","eucalyptus_saligna",1000,"New South Wales","native","evergreen",99.9319444444444,118.0475,5.56594444444444,556.84898,1.59036257729784,1.67066849218638,0.090804806537657,14.2122024162676,-33.659596,151.026671,21.9,21.8,20.5,17.5,14,11.5,10.4,11.7,14.1,16.9,18.9,21.1,132,150,140,93,94,115,54,72,56,84,96,89,16.6916666666667,1175
"alpine","lophostemon_confertus","lophostemon_confertus",100,"New South Wales","native","evergreen",41.4843333333333,53.8363333333333,3.88286666666667,161.797750666667,0.899731159141528,1.09792558368115,0.11966205853974,7.14881637510156,-33.659596,151.026671,21.9,21.8,20.5,17.5,14,11.5,10.4,11.7,14.1,16.9,18.9,21.1,132,150,140,93,94,115,54,72,56,84,96,89,16.6916666666667,1175
"andreasens","lagerstroemia_indica_natchez","lagerstroemia_indica",400,"New South Wales","non-native","deciduous",49.66175,59.56825,3.5522,176.586506,0.423401214943686,0.63305330229976,0.0460809699276576,3.24610723618862,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","ulmus_parvifolia_todd","ulmus_parvifolia",400,"New South Wales","non-native","deciduous",69.9111363636364,88.0504545454545,4.367,305.546694772727,1.0764894007144,1.14231660217235,0.078106348855914,8.0374788917756,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","lagerstroemia_indica_sioux","lagerstroemia_indica",200,"New South Wales","non-native","deciduous",56.512,63.929,3.9444,223.283994,0.882466146659462,0.927303078825903,0.253219785956785,16.0420099408364,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","lophostemon_confertus","lophostemon_confertus",45,"New South Wales","native","evergreen",27.9613333333333,38.7956666666667,2.94293333333333,82.7915607777778,0.57580725941933,0.801302090602564,0.0566774535187824,2.59727883911656,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","jacaranda_mimosifolia","jacaranda_mimosifolia",400,"New South Wales","non-native","deciduous",88.34,99.54,4.8025,424.6542375,0.984999999999999,2.085,0.4075,40.7290125,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","pyrus_calleryana_chanticleer","pyrus_calleryana",200,"New South Wales","non-native","deciduous",62.34,88.78825,3.7972,237.09174775,1.03166976305405,2.04396564611541,0.0641669943031052,6.39298073267079,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","banksia_integrifolia","banksia_integrifolia",100,"New South Wales","native","evergreen",33.28175,46.1395,2.7437,91.9584375,1.23026095194004,1.56470805667753,0.0593556231540029,4.64077714751413,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","angophora_costata","angophora_costata",45,"New South Wales","native","evergreen",25.3455,36.5576111111111,2.30487777777778,60.3415657222222,0.631880761055644,0.845847856843919,0.0534711534533332,2.6452052702735,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","banksia_integrifolia","banksia_integrifolia",75,"New South Wales","native","evergreen",35.3065,47.4655,3.3806,120.391629,0.913446056080172,1.15372120480689,0.133508927357726,6.37289773310893,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","magnolia_grandiflora_littlegem","magnolia_grandiflora",75,"New South Wales","non-native","evergreen",29.2266666666667,40.7216666666667,1.84144444444444,54.2717511111111,1.66018029476052,1.97570732762837,0.0603073404208972,4.35234796694896,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","lagerstroemia_indica_natchez","lagerstroemia_indica",200,"New South Wales","non-native","deciduous",36.02125,41.723,2.9724,107.0313405,0.487355629769905,0.585565336369815,0.100594375692941,3.85525259165836,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","banksia_integrifolia","banksia_integrifolia",5,"New South Wales","native","evergreen",8.9885,16.475,0.72835,6.656976,0.300523468739395,0.65392348256706,0.0426809013740954,0.509265226319356,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","corymbia_maculata","corymbia_maculata",200,"New South Wales","native","evergreen",42.65125,56.04325,4.00465,170.69476275,0.907365973501553,1.36203998873787,0.0681461384394635,4.48347039984522,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","eucalyptus_sideroxylon","eucalyptus_sideroxylon",100,"New South Wales","native","evergreen",27.7715,38.641,2.4341,68.09389,0.974039006838076,1.66834856101854,0.0501573261689761,3.29438540896503,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","ulmus_parvifolia_todd","ulmus_parvifolia",200,"New South Wales","non-native","deciduous",58.44075,77.26475,3.95545,231.6062565,0.929391940082048,1.42410103107558,0.05315981243284,5.92846935217321,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","banksia_integrifolia","banksia_integrifolia",45,"New South Wales","native","evergreen",20.715,32.0384444444444,2.04811111111111,42.577707,0.381862097642803,0.616401413513442,0.0532138265451565,1.41694477734724,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","tristaniopsis_laurina_luscious","tristaniopsis_laurina",75,"New South Wales","native","evergreen",36.444,48.50425,2.67695,97.460261,1.04749510738714,1.62789358871648,0.061777720179093,3.36608286379263,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","corymbia_maculata","corymbia_maculata",100,"New South Wales","native","evergreen",36.16125,46.3957142857143,4.05803571428571,148.897493214286,1.48809056626251,2.38237946716051,0.102195974228568,8.70103143316814,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","corymbia_citriodora","corymbia_citriodora",14,"New South Wales","native","evergreen",10.4157777777778,15.9944444444444,1.56771111111111,16.5055391111111,0.215149229133775,0.284628821832458,0.0248763735669134,0.559476491807393,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","corymbia_maculata","corymbia_maculata",75,"New South Wales","native","evergreen",31.92875,41.04125,3.57285,114.11585425,0.684790774328381,0.994325867571116,0.096998162625029,3.98400047497033,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","angophora_costata","angophora_costata",14,"New South Wales","native","evergreen",10.1843181818182,15.3446590909091,1.12534090909091,11.6957911363636,0.335820505660257,0.387237171239839,0.0257908718955154,0.55041106311534,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","lagerstroemia_indica_sioux","lagerstroemia_indica",75,"New South Wales","non-native","deciduous",23.4755,27.14775,2.42885,57.1446815,0.320580456277934,0.366092538452406,0.028931704972773,1.35145866969005,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","magnolia_grandiflora_littlegem","magnolia_grandiflora",14,"New South Wales","non-native","evergreen",17.2265,24.316,1.45285,25.0972315,0.372527657044625,0.636278199664597,0.0271884529476065,0.811472404964637,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","angophora_costata","angophora_costata",100,"New South Wales","native","evergreen",35.290375,43.05675,3.547625,130.49644525,1.30016710449056,1.58980435973851,0.121018554878994,8.73897644178011,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","ulmus_parvifolia_todd","ulmus_parvifolia",75,"New South Wales","non-native","deciduous",28.3655,39.78425,2.51135,71.2584235,0.465434417902696,0.789793716822044,0.0413556637119105,1.71390425556996,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","platanus_acerifolia","platanus_acerifolia",200,"New South Wales","non-native","deciduous",51.90125,62.03325,3.97155,205.8323335,0.494749654264394,0.82704254926181,0.116495594563192,5.60343001158451,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","angophora_costata","angophora_costata",200,"New South Wales","native","evergreen",56.9995,70.46425,4.228,244.15254925,1.98677522037995,1.7347974732015,0.117529503574746,13.8529332687214,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","pyrus_calleryana_chanticleer","pyrus_calleryana",400,"New South Wales","non-native","deciduous",72.92,89.07675,4.4146,321.98221625,0.828214153592249,1.18253709605772,0.045975073337854,5.2291252948441,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","platanus_acerifolia","platanus_acerifolia",400,"New South Wales","non-native","deciduous",55.45125,65.74675,4.2153,234.14086275,0.839110107808454,0.775034063343093,0.0815163884071624,6.49965665359167,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","magnolia_grandiflora_littlegem","magnolia_grandiflora",100,"New South Wales","non-native","evergreen",44.6242857142857,58.7878571428571,2.51414285714286,112.460198214286,1.85057600604788,1.35396210546881,0.0527629841467989,5.35788869250734,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","jacaranda_mimosifolia","jacaranda_mimosifolia",100,"New South Wales","non-native","deciduous",39.6455,51.1235,3.37235,133.9105655,0.527122513972646,1.09632676770156,0.0638753422073437,3.4636117713916,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","eucalyptus_sideroxylon","eucalyptus_sideroxylon",45,"New South Wales","native","evergreen",20.6688888888889,30.1202222222222,1.98546666666667,41.2998386666667,0.697288288149259,0.814109632560112,0.0359519825670998,1.70008323227661,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","waterhousea_floribunda_greenavenue","waterhousea_floribunda",75,"New South Wales","native","evergreen",30.0195,37.90625,2.9024,87.929042,0.870053832272826,0.879057500289821,0.0678493454958154,4.3263615598776,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","corymbia_maculata","corymbia_maculata",14,"New South Wales","native","evergreen",11.6752222222222,16.0924444444444,1.37377777777778,16.1432915555556,0.390311095669747,0.546864515708384,0.0221175438589463,0.639418744503194,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"andreasens","jacaranda_mimosifolia","jacaranda_mimosifolia",75,"New South Wales","non-native","deciduous",35.46325,47.188,2.85165,101.496974,0.759080492490057,1.18945378884153,0.0511152606216681,3.37976944972089,-33.87299,150.780626,22.4,22.3,20.8,17.6,14,11.3,10.2,11.6,14.2,17,19.1,21.5,100,100,101,76,60,72,37,49,38,67,83,63,16.8333333333333,846
"arborwest","olea_europaea_tolleysupright","olea_europaea",45,"Western Australia","non-native","evergreen",33.1005263157895,46.0863157894737,1.63178947368421,54.2472321052632,0.916958477853673,1.19567145992278,0.0480870664394964,2.39582317707465,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","olea_europaea_tolleysupright","olea_europaea",200,"Western Australia","non-native","evergreen",59.0183333333333,71.0675,2.49283333333333,147.026169166667,2.88661412577281,2.50022790627841,0.0635255416698232,7.98334629275452,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","waterhousea_floribunda","waterhousea_floribunda",35,"Western Australia","native","evergreen",22.8407692307692,31.5103846153846,1.41238461538462,32.5686634615385,1.10831861077852,1.21132747450601,0.0621508234223088,2.46991269457938,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","angophora_costata","angophora_costata",100,"Western Australia","native","evergreen",48.55975,52.9645,2.94485,143.73102975,1.53831612806615,1.70030631528248,0.0747527600264963,6.68292664717462,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","ulmus_parvifolia","ulmus_parvifolia",45,"Western Australia","non-native","deciduous",21.9286666666667,29.4836666666667,2.05955555555556,45.2276646666667,0.261108814733079,0.34792786318402,0.0230525871278787,0.846640427673592,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","agonis_flexuosa","agonis_flexuosa",500,"Western Australia","native","evergreen",99.46625,112.62225,4.1669,415.02978925,1.68442524458798,1.57889591149705,0.0680880969580471,11.0161726077645,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","callistemon_kingsparkspecial","callistemon_kingsparkspecial",100,"Western Australia","native","evergreen",33.50725,50.01275,2.0926,70.69789625,1.10239681907675,1.13481249755423,0.0744221033946516,4.06977790494911,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","callistemon_kingsparkspecial","callistemon_kingsparkspecial",35,"Western Australia","native","evergreen",16.2166071428571,20.8789285714286,1.44178571428571,23.5765823214286,0.428513800964634,0.453217725480086,0.0333042872314808,0.974634462319442,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","pyrus_calleryana_chanticleer","pyrus_calleryana",100,"Western Australia","non-native","deciduous",44.715,57.73325,2.38425,106.68186525,1.14377514352576,1.64716571862253,0.0421743795386925,3.43005977647706,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","olea_europaea_tolleysupright","olea_europaea",100,"Western Australia","non-native","evergreen",38.5685,52.34375,2.02665,78.1443325,0.963755203412808,1.06717370675759,0.0526112492973849,2.8081147756575,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","jacaranda_mimosifolia","jacaranda_mimosifolia",35,"Western Australia","non-native","deciduous",16.9555172413793,22.908275862069,1.27162068965517,21.8785529310345,0.425799186638021,0.478807932986719,0.0371033177978551,1.0765626457528,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","lagerstroemia_indica_natchez","lagerstroemia_indica",200,"Western Australia","non-native","deciduous",57.9225,68.0941666666667,3.04933333333333,176.555075,0.706496933232316,1.304713516873,0.21461386514182,12.5690017812862,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","agonis_flexuosa","agonis_flexuosa",200,"Western Australia","native","evergreen",42.37425,56.1165,2.4299,103.349865,1.50020990965475,2.0626899625438,0.0670434226924296,5.08965847889755,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","magnolia_grandiflora_littlegem","magnolia_grandiflora",45,"Western Australia","non-native","evergreen",31.3927777777778,40.2955555555556,1.60266666666667,53.7011255555556,3.92238271823029,4.55651886833917,0.120543791028636,10.4517253919812,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","jacaranda_mimosifolia","jacaranda_mimosifolia",100,"Western Australia","non-native","deciduous",50.9288461538462,61.7015384615385,3.03361538461538,156.658279615385,2.59252464282765,3.03235920808599,0.221982025677454,16.2094784867344,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
"arborwest","waterhousea_floribunda","waterhousea_floribunda",100,"Western Australia","native","evergreen",27.92425,34.58225,1.78725,50.40815725,1.19804255234814,1.32521758268119,0.0608285284091359,3.20824069996816,-31.72602,115.830227,24.1,24.4,22.7,19.6,16.6,14.7,13.6,13.7,14.8,16.7,19.1,21.5,9,14,15,45,104,163,159,107,73,42,22,7,18.4583333333333,760
