"batch_id","species","volume","treenumb","canopy_top","canopy_bottom","crownlength","branchper30","maxbranchradius","nursery","climate_region"
"33924","brachychiton_acerifolius",100,4,425.4,204,221.4,5,75,"alpine","New South Wales"
"33924","brachychiton_acerifolius",100,5,393.9,210,183.9,8,90,"alpine","New South Wales"
"33924","brachychiton_acerifolius",100,6,387.2,220,167.2,10,110,"alpine","New South Wales"
"33924","brachychiton_acerifolius",100,7,404,122,282,3,98,"alpine","New South Wales"
"33924","brachychiton_acerifolius",100,8,426.7,200,226.7,8,60,"alpine","New South Wales"
"33924","brachychiton_acerifolius",100,9,425.8,196,229.8,3,45,"alpine","New South Wales"
"33924","brachychiton_acerifolius",100,10,391.5,148,243.5,2,60,"alpine","New South Wales"
"35757","brachychiton_acerifolius",200,1,344.7,94,250.7,3,70,"alpine","New South Wales"
"35757","brachychiton_acerifolius",200,2,421.7,124,297.7,3,92,"alpine","New South Wales"
"35757","brachychiton_acerifolius",200,3,380.4,129,251.4,4,100,"alpine","New South Wales"
"26627","callistemon_kingsparkspecial",25,1,152,3,149,14,39,"alpine","New South Wales"
"26627","callistemon_kingsparkspecial",25,2,151,9,142,8,31,"alpine","New South Wales"
"26627","callistemon_kingsparkspecial",25,3,190,6,184,7,74,"alpine","New South Wales"
"26627","callistemon_kingsparkspecial",25,4,170,8,162,12,86,"alpine","New South Wales"
"26627","callistemon_kingsparkspecial",25,5,160,5,155,13,60,"alpine","New South Wales"
"26627","callistemon_kingsparkspecial",25,6,160,2,158,7,40,"alpine","New South Wales"
"26627","callistemon_kingsparkspecial",25,7,168,2,166,9,70,"alpine","New South Wales"
"26627","callistemon_kingsparkspecial",25,8,180,17,163,6,78,"alpine","New South Wales"
"26627","callistemon_kingsparkspecial",25,9,159,3,156,8,72,"alpine","New South Wales"
"26627","callistemon_kingsparkspecial",25,10,160,5,155,10,68,"alpine","New South Wales"
"25686","corymbia_maculata",25,1,164,21,143,10,56,"alpine","New South Wales"
"25686","corymbia_maculata",25,2,106,17,89,4,42,"alpine","New South Wales"
"25686","corymbia_maculata",25,3,156,19,137,3,41,"alpine","New South Wales"
"25686","corymbia_maculata",25,4,145,13,132,8,42,"alpine","New South Wales"
"25686","corymbia_maculata",25,5,90,12,78,9,45,"alpine","New South Wales"
"25686","corymbia_maculata",25,6,67,11,56,11,28,"alpine","New South Wales"
"25686","corymbia_maculata",25,7,116,13,103,3,27,"alpine","New South Wales"
"25686","corymbia_maculata",25,8,137,12,125,8,41,"alpine","New South Wales"
"25686","corymbia_maculata",25,9,142,14,128,9,36,"alpine","New South Wales"
"25686","corymbia_maculata",25,10,152,12,140,10,62,"alpine","New South Wales"
"35753","corymbia_maculata",45,1,159,21,138,4,42,"alpine","New South Wales"
"35753","corymbia_maculata",45,2,195,26,169,6,41,"alpine","New South Wales"
"35753","corymbia_maculata",45,3,183,19,164,6,48,"alpine","New South Wales"
"35753","corymbia_maculata",45,4,134,19,115,8,47,"alpine","New South Wales"
"35753","corymbia_maculata",45,5,176,19,157,8,48,"alpine","New South Wales"
"35753","corymbia_maculata",45,6,174.1,22,152.1,9,38,"alpine","New South Wales"
"35753","corymbia_maculata",45,7,244,28,216,5,42,"alpine","New South Wales"
"35753","corymbia_maculata",45,8,194,20,174,6,46,"alpine","New South Wales"
"35753","corymbia_maculata",45,9,201,24,177,7,50,"alpine","New South Wales"
"35753","corymbia_maculata",45,10,180,12,168,7,35,"alpine","New South Wales"
"35025","corymbia_maculata",200,1,520.4,101,419.4,4,85,"alpine","New South Wales"
"35025","corymbia_maculata",200,2,534.6,103,431.6,5,84,"alpine","New South Wales"
"35025","corymbia_maculata",200,3,498.6,65,433.6,3,110,"alpine","New South Wales"
"35025","corymbia_maculata",200,4,495.6,102,393.6,5,77,"alpine","New South Wales"
"35025","corymbia_maculata",200,5,524.4,107,417.4,7,76,"alpine","New South Wales"
"35025","corymbia_maculata",200,6,325.6,97,228.6,7,90,"alpine","New South Wales"
"33071","corymbia_maculata",400,1,478.4,133,345.4,3,130,"alpine","New South Wales"
"33071","corymbia_maculata",400,2,458,136,322,5,100,"alpine","New South Wales"
"33071","corymbia_maculata",400,3,455.6,122,333.6,7,95,"alpine","New South Wales"
"33071","corymbia_maculata",400,4,486.4,168,318.4,4,100,"alpine","New South Wales"
"33071","corymbia_maculata",400,5,479.4,117,362.4,5,111,"alpine","New South Wales"
"33071","corymbia_maculata",400,6,544.5,135,409.5,3,120,"alpine","New South Wales"
"33071","corymbia_maculata",400,7,523.5,156,367.5,1,125,"alpine","New South Wales"
"33071","corymbia_maculata",400,8,505.6,171,334.6,7,108,"alpine","New South Wales"
"33071","corymbia_maculata",400,9,458.3,113,345.3,5,110,"alpine","New South Wales"
"34802","corymbia_maculata",1000,1,564.3,168,396.3,1,120,"alpine","New South Wales"
"34802","corymbia_maculata",1000,2,740,166,574,4,120,"alpine","New South Wales"
"34802","corymbia_maculata",1000,3,610,220,390,3,110,"alpine","New South Wales"
"34802","corymbia_maculata",1000,4,740,180,560,4,115,"alpine","New South Wales"
"34802","corymbia_maculata",1000,5,731,205,526,4,130,"alpine","New South Wales"
"34802","corymbia_maculata",1000,6,655,244,411,3,170,"alpine","New South Wales"
"34802","corymbia_maculata",1000,7,663,192,471,2,110,"alpine","New South Wales"
"34802","corymbia_maculata",1000,8,692,207,485,3,120,"alpine","New South Wales"
"34802","corymbia_maculata",1000,9,623,221,402,1,130,"alpine","New South Wales"
"34802","corymbia_maculata",1000,10,734,196,538,3,150,"alpine","New South Wales"
"35690","eucalyptus_pilularis",25,1,112,17,95,9,60,"alpine","New South Wales"
"35690","eucalyptus_pilularis",25,2,82,6,76,16,48,"alpine","New South Wales"
"35690","eucalyptus_pilularis",25,3,95,10,85,11,50,"alpine","New South Wales"
"35690","eucalyptus_pilularis",25,4,95,8,87,10,49,"alpine","New South Wales"
"35690","eucalyptus_pilularis",25,5,107,4,103,10,49,"alpine","New South Wales"
"35690","eucalyptus_pilularis",25,6,104,6,98,12,43,"alpine","New South Wales"
"35690","eucalyptus_pilularis",25,7,107,4,103,11,44,"alpine","New South Wales"
"35690","eucalyptus_pilularis",25,8,105,4,101,12,44,"alpine","New South Wales"
"35690","eucalyptus_pilularis",25,9,120,4,116,10,48,"alpine","New South Wales"
"35690","eucalyptus_pilularis",25,10,114,14,100,10,50,"alpine","New South Wales"
"740","eucalyptus_pilularis",45,1,204.5,32,172.5,10,50,"alpine","New South Wales"
"740","eucalyptus_pilularis",45,2,277,45,232,8,48,"alpine","New South Wales"
"740","eucalyptus_pilularis",45,3,281.5,32,249.5,10,62,"alpine","New South Wales"
"740","eucalyptus_pilularis",45,4,292,28,264,8,53,"alpine","New South Wales"
"740","eucalyptus_pilularis",45,5,275,38,237,8,52,"alpine","New South Wales"
"740","eucalyptus_pilularis",45,6,290.8,37,253.8,7,60,"alpine","New South Wales"
"740","eucalyptus_pilularis",45,7,246,58,188,8,70,"alpine","New South Wales"
"740","eucalyptus_pilularis",45,8,311.6,63,248.6,6,50,"alpine","New South Wales"
"740","eucalyptus_pilularis",45,9,300.8,47,253.8,9,52,"alpine","New South Wales"
"35776","eucalyptus_pilularis",100,1,415.2,102,313.2,5,70,"alpine","New South Wales"
"35776","eucalyptus_pilularis",100,2,524,101,423,8,90,"alpine","New South Wales"
"35776","eucalyptus_pilularis",100,3,453.4,114,339.4,6,80,"alpine","New South Wales"
"35776","eucalyptus_pilularis",100,4,462.1,120,342.1,4,60,"alpine","New South Wales"
"35776","eucalyptus_pilularis",100,5,470.4,83,387.4,5,70,"alpine","New South Wales"
"35776","eucalyptus_pilularis",100,6,441.5,90,351.5,4,60,"alpine","New South Wales"
"35776","eucalyptus_pilularis",100,7,441.5,96,345.5,7,70,"alpine","New South Wales"
"35776","eucalyptus_pilularis",100,8,493.4,106,387.4,7,65,"alpine","New South Wales"
"35776","eucalyptus_pilularis",100,9,475.6,107,368.6,6,60,"alpine","New South Wales"
"35776","eucalyptus_pilularis",100,10,515.7,94,421.7,6,55,"alpine","New South Wales"
"34937","eucalyptus_pilularis",300,1,361.4,100,261.4,7,98,"alpine","New South Wales"
"34937","eucalyptus_pilularis",300,2,385,94,291,6,100,"alpine","New South Wales"
"34937","eucalyptus_pilularis",300,3,335,95,240,7,90,"alpine","New South Wales"
"34937","eucalyptus_pilularis",300,4,391.1,98,293.1,8,80,"alpine","New South Wales"
"36172","eucalyptus_saligna",25,1,104,10,94,10,47,"alpine","New South Wales"
"36172","eucalyptus_saligna",25,2,116,10,106,10,46,"alpine","New South Wales"
"36172","eucalyptus_saligna",25,3,110,9,101,7,42,"alpine","New South Wales"
"36172","eucalyptus_saligna",25,4,95,4,91,8,44,"alpine","New South Wales"
"36172","eucalyptus_saligna",25,5,120,8,112,12,48,"alpine","New South Wales"
"36172","eucalyptus_saligna",25,6,130,2,128,11,52,"alpine","New South Wales"
"36172","eucalyptus_saligna",25,7,136,13,123,11,49,"alpine","New South Wales"
"36172","eucalyptus_saligna",25,8,130,3,127,7,45,"alpine","New South Wales"
"36172","eucalyptus_saligna",25,9,120,9,111,8,35,"alpine","New South Wales"
"36172","eucalyptus_saligna",25,10,120,5,115,5,54,"alpine","New South Wales"
"739","eucalyptus_saligna",45,1,309.7,93,216.7,5,60,"alpine","New South Wales"
"739","eucalyptus_saligna",45,2,607.4,70,537.4,8,62,"alpine","New South Wales"
"739","eucalyptus_saligna",45,3,333.3,50,283.3,8,56,"alpine","New South Wales"
"739","eucalyptus_saligna",45,4,317,52,265,7,42,"alpine","New South Wales"
"739","eucalyptus_saligna",45,5,341.7,60,281.7,8,59,"alpine","New South Wales"
"739","eucalyptus_saligna",45,6,321.7,59,262.7,8,74,"alpine","New South Wales"
"739","eucalyptus_saligna",45,7,321,115,206,6,92,"alpine","New South Wales"
"739","eucalyptus_saligna",45,8,311.9,65,246.9,7,108,"alpine","New South Wales"
"739","eucalyptus_saligna",45,9,280.4,67,213.4,5,86,"alpine","New South Wales"
"739","eucalyptus_saligna",45,10,303.4,45,258.4,7,105,"alpine","New South Wales"
"34796","eucalyptus_saligna",100,1,413.1,80,333.1,4,95,"alpine","New South Wales"
"34796","eucalyptus_saligna",100,2,404.4,75,329.4,5,105,"alpine","New South Wales"
"34796","eucalyptus_saligna",100,3,480.4,87,393.4,5,85,"alpine","New South Wales"
"34796","eucalyptus_saligna",100,4,415.7,80,335.7,5,90,"alpine","New South Wales"
"34796","eucalyptus_saligna",100,5,448.9,70,378.9,3,110,"alpine","New South Wales"
"34796","eucalyptus_saligna",100,6,345.7,75,270.7,4,100,"alpine","New South Wales"
"34796","eucalyptus_saligna",100,7,423.4,80,343.4,4,110,"alpine","New South Wales"
"34796","eucalyptus_saligna",100,8,498.4,84,414.4,5,80,"alpine","New South Wales"
"34796","eucalyptus_saligna",100,9,446.3,78,368.3,6,95,"alpine","New South Wales"
"34796","eucalyptus_saligna",100,10,488.1,85,403.1,5,90,"alpine","New South Wales"
"26750","eucalyptus_saligna",300,1,471.5,109,362.5,6,144,"alpine","New South Wales"
"26750","eucalyptus_saligna",300,2,522.4,96,426.4,5,183,"alpine","New South Wales"
"26750","eucalyptus_saligna",300,3,499,110,389,3,135,"alpine","New South Wales"
"26750","eucalyptus_saligna",300,4,563.2,102,461.2,8,110,"alpine","New South Wales"
"26750","eucalyptus_saligna",300,5,472.4,90,382.4,4,138,"alpine","New South Wales"
"26750","eucalyptus_saligna",300,6,438.9,84,354.9,4,149,"alpine","New South Wales"
"26750","eucalyptus_saligna",300,7,472.9,94,378.9,3,123,"alpine","New South Wales"
"26750","eucalyptus_saligna",300,8,500.6,119,381.6,3,110,"alpine","New South Wales"
"33467","eucalyptus_saligna",400,1,533,76,457,6,85,"alpine","New South Wales"
"33467","eucalyptus_saligna",400,2,640,73,567,4,105,"alpine","New South Wales"
"33467","eucalyptus_saligna",400,3,507,70,437,4,102,"alpine","New South Wales"
"33467","eucalyptus_saligna",400,4,621.5,71,550.5,4,140,"alpine","New South Wales"
"34179","eucalyptus_saligna",800,1,610,214,396,2,170,"alpine","New South Wales"
"34179","eucalyptus_saligna",800,2,499.7,182,317.7,4,154,"alpine","New South Wales"
"34179","eucalyptus_saligna",800,3,558.6,174,384.6,2,136,"alpine","New South Wales"
"34179","eucalyptus_saligna",800,4,557,200,357,2,155,"alpine","New South Wales"
"34179","eucalyptus_saligna",800,5,604,225,379,4,200,"alpine","New South Wales"
"34179","eucalyptus_saligna",800,6,633.5,250,383.5,4,200,"alpine","New South Wales"
"34179","eucalyptus_saligna",800,7,571.1,170,401.1,4,180,"alpine","New South Wales"
"34179","eucalyptus_saligna",800,8,587.2,180,407.2,5,200,"alpine","New South Wales"
"35027","eucalyptus_saligna",1000,1,540.8,185,355.8,3,153,"alpine","New South Wales"
"35027","eucalyptus_saligna",1000,2,534,197,337,5,130,"alpine","New South Wales"
"35027","eucalyptus_saligna",1000,3,595.5,176,419.5,4,143,"alpine","New South Wales"
"35027","eucalyptus_saligna",1000,4,559.7,170,389.7,6,170,"alpine","New South Wales"
"35027","eucalyptus_saligna",1000,5,579,200,379,2,144,"alpine","New South Wales"
"35027","eucalyptus_saligna",1000,6,582.6,187,395.6,2,190,"alpine","New South Wales"
"35027","eucalyptus_saligna",1000,7,545.7,174,371.7,5,175,"alpine","New South Wales"
"35027","eucalyptus_saligna",1000,8,522.4,185,337.4,4,170,"alpine","New South Wales"
"35027","eucalyptus_saligna",1000,9,577,180,397,1,186,"alpine","New South Wales"
"35027","eucalyptus_saligna",1000,10,583.4,177,406.4,5,183,"alpine","New South Wales"
"26453","eucalyptus_sideroxylon",25,1,215,12,203,18,58,"alpine","New South Wales"
"26453","eucalyptus_sideroxylon",25,2,220,20,200,8,88,"alpine","New South Wales"
"26453","eucalyptus_sideroxylon",25,3,210,16,194,18,86,"alpine","New South Wales"
"26453","eucalyptus_sideroxylon",25,4,200,13,187,17,58,"alpine","New South Wales"
"26453","eucalyptus_sideroxylon",25,5,220,17,203,14,72,"alpine","New South Wales"
"26453","eucalyptus_sideroxylon",25,6,175,20,155,13,51,"alpine","New South Wales"
"26453","eucalyptus_sideroxylon",25,7,200,10,190,9,74,"alpine","New South Wales"
"26453","eucalyptus_sideroxylon",25,8,215,10,205,9,75,"alpine","New South Wales"
"26453","eucalyptus_sideroxylon",25,9,220,23,197,14,66,"alpine","New South Wales"
"26453","eucalyptus_sideroxylon",25,10,166,13,153,18,62,"alpine","New South Wales"
"36029","fraxinus_griffithii",25,1,110,38,72,8,36,"alpine","New South Wales"
"36029","fraxinus_griffithii",25,2,120,53,67,5,48,"alpine","New South Wales"
"36029","fraxinus_griffithii",25,3,116,55,61,8,31,"alpine","New South Wales"
"36029","fraxinus_griffithii",25,4,120,38,82,5,41,"alpine","New South Wales"
"36029","fraxinus_griffithii",25,5,110,57,53,5,34,"alpine","New South Wales"
"36029","fraxinus_griffithii",25,6,110,50,60,6,24,"alpine","New South Wales"
"36029","fraxinus_griffithii",25,7,117,38,79,5,35,"alpine","New South Wales"
"36029","fraxinus_griffithii",25,8,140,43,97,6,48,"alpine","New South Wales"
"36029","fraxinus_griffithii",25,9,118,45,73,3,49,"alpine","New South Wales"
"36029","fraxinus_griffithii",25,10,105,34,71,6,32,"alpine","New South Wales"
"960","fraxinus_griffithii",45,1,278,53,225,6,76,"alpine","New South Wales"
"960","fraxinus_griffithii",45,2,239.4,77,162.4,5,78,"alpine","New South Wales"
"960","fraxinus_griffithii",45,3,211.4,64,147.4,5,73,"alpine","New South Wales"
"960","fraxinus_griffithii",45,4,203.2,81,122.2,6,62,"alpine","New South Wales"
"960","fraxinus_griffithii",45,5,174.6,65,109.6,4,58,"alpine","New South Wales"
"34041","fraxinus_griffithii",100,1,259.9,80,179.9,4,70,"alpine","New South Wales"
"34041","fraxinus_griffithii",100,2,291.8,78,213.8,3,80,"alpine","New South Wales"
"34041","fraxinus_griffithii",100,3,250.6,80,170.6,5,70,"alpine","New South Wales"
"34041","fraxinus_griffithii",100,4,264.8,70,194.8,6,80,"alpine","New South Wales"
"34041","fraxinus_griffithii",100,5,287.1,77,210.1,6,65,"alpine","New South Wales"
"34041","fraxinus_griffithii",100,6,239,65,174,6,77,"alpine","New South Wales"
"34041","fraxinus_griffithii",100,7,261.5,68,193.5,5,80,"alpine","New South Wales"
"34041","fraxinus_griffithii",100,8,261.4,80,181.4,6,84,"alpine","New South Wales"
"34041","fraxinus_griffithii",100,9,249.2,75,174.2,5,67,"alpine","New South Wales"
"34041","fraxinus_griffithii",100,10,266,84,182,4,85,"alpine","New South Wales"
"26612","jacaranda_mimosifolia",25,1,183,76,107,3,45,"alpine","New South Wales"
"26612","jacaranda_mimosifolia",25,2,150,70,80,3,34,"alpine","New South Wales"
"26612","jacaranda_mimosifolia",25,3,158,73,85,4,29,"alpine","New South Wales"
"26612","jacaranda_mimosifolia",25,4,194,60,134,2,42,"alpine","New South Wales"
"26612","jacaranda_mimosifolia",25,5,192,80,112,3,90,"alpine","New South Wales"
"33923","jacaranda_mimosifolia",100,1,299.1,139,160.1,6,80,"alpine","New South Wales"
"33923","jacaranda_mimosifolia",100,2,307.6,150,157.6,6,40,"alpine","New South Wales"
"33923","jacaranda_mimosifolia",100,3,351.8,140,211.8,1,30,"alpine","New South Wales"
"33923","jacaranda_mimosifolia",100,4,334.7,84,250.7,3,45,"alpine","New South Wales"
"33923","jacaranda_mimosifolia",100,5,327.1,114,213.1,5,60,"alpine","New South Wales"
"33923","jacaranda_mimosifolia",100,6,311.4,100,211.4,5,70,"alpine","New South Wales"
"33923","jacaranda_mimosifolia",100,7,355.7,120,235.7,3,90,"alpine","New South Wales"
"33923","jacaranda_mimosifolia",100,8,287.6,118,169.6,3,30,"alpine","New South Wales"
"33923","jacaranda_mimosifolia",100,9,299.6,80,219.6,4,55,"alpine","New South Wales"
"33923","jacaranda_mimosifolia",100,10,341.8,95,246.8,5,70,"alpine","New South Wales"
"1146","lophostemon_confertus",25,1,189,9,180,5,48,"alpine","New South Wales"
"1146","lophostemon_confertus",25,2,193,34,159,3,82,"alpine","New South Wales"
"1146","lophostemon_confertus",25,3,130,8,122,6,62,"alpine","New South Wales"
"1146","lophostemon_confertus",25,4,202,24,178,10,57,"alpine","New South Wales"
"33465","lophostemon_confertus",100,1,375.2,40,335.2,6,75,"alpine","New South Wales"
"33465","lophostemon_confertus",100,2,380.1,40,340.1,6,50,"alpine","New South Wales"
"33465","lophostemon_confertus",100,3,367.1,40,327.1,4,100,"alpine","New South Wales"
"33465","lophostemon_confertus",100,4,383.5,44,339.5,6,70,"alpine","New South Wales"
"33465","lophostemon_confertus",100,5,419.5,40,379.5,8,80,"alpine","New South Wales"
"33465","lophostemon_confertus",100,6,371.1,48,323.1,5,60,"alpine","New South Wales"
"33465","lophostemon_confertus",100,7,365.6,49,316.6,5,60,"alpine","New South Wales"
"33465","lophostemon_confertus",100,8,437.2,38,399.2,4,110,"alpine","New South Wales"
"33465","lophostemon_confertus",100,9,439,37,402,5,95,"alpine","New South Wales"
"33465","lophostemon_confertus",100,10,439,40,399,6,80,"alpine","New South Wales"
"32885","lophostemon_confertus",300,1,426.3,77,349.3,4,95,"alpine","New South Wales"
"32885","lophostemon_confertus",300,2,441.8,69,372.8,4,106,"alpine","New South Wales"
"32885","lophostemon_confertus",300,3,439.8,84,355.8,6,98,"alpine","New South Wales"
"32885","lophostemon_confertus",300,4,488,132,356,3,115,"alpine","New South Wales"
"32885","lophostemon_confertus",300,5,483.5,94,389.5,5,113,"alpine","New South Wales"
"32885","lophostemon_confertus",300,6,457.2,94,363.2,5,125,"alpine","New South Wales"
"32885","lophostemon_confertus",300,7,444.4,78,366.4,5,125,"alpine","New South Wales"
"32885","lophostemon_confertus",300,8,401.2,53,348.2,3,116,"alpine","New South Wales"
